year,dau_code,dau_area,dau_cropland,dau_pctcrop,vol_deliv_cy,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum,vol_maximum_ag,vol_maximum_mi,swp_deliveries,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol,swp_maxvol_ag,swp_maxvol_mi,swp_basemax,swp_basemax_ag,swp_basemax_mi,cvp_deliveries_cy,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol,cvp_maxvol_ag,cvp_maxvol_mi,loco_maxvol,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert,rights_avgdivert_ag,rights_avgdivert_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_pctallo_ag,cvp_pctallo_mi
2020,062,525.4466137869999,170.687557220459,.32484281,103549.3511915207,90992.35535621643,12556.99242424965,105673.1060028076,92364.35220623016,13308.75648611784,145099.8119955063,122279.7955160141,22820.0179464817,4452.734289646149,0,4452.734289646149,7840.149027824402,0,7840.149027824402,7212.937222480774,0,7212.937222480774,34698.35095405579,26937.23958492279,7761.11088013649,36822.11163234711,28309.23742294312,8512.874453246593,73488.60931968689,58224.6768245697,15263.93395829201,0,0,0,0,0,0,64398.26448178291,64055.11821103096,343.1474073529243,.51403487,.61907244,.54647142,,.2,.19999999,.69999999
2021,062,525.4466137869999,170.687557220459,.32484281,96438.02707624435,83604.81579971313,12833.20933011174,89353.52620697021,78001.38979458809,11352.13678056747,145099.8119955063,122279.7955160141,22820.0179464817,5630.481697559357,0,5630.481697559357,7840.149027824402,0,7840.149027824402,7212.937222480774,0,7212.937222480774,26409.28188157082,19549.70150256157,6859.580377608538,19324.78197932243,13946.27354037762,5378.507828064263,73488.60931968689,58224.6768245697,15263.93395829201,0,0,0,0,0,0,64398.26448178291,64055.11821103096,343.1474073529243,.28949985,.52384061,.19806197,,.050000001,0,.25
1993,063,628.454884913,3.233911722898483,.0051458138,24497.30900711518,8342.063568472862,16155.24598795873,25346.09699492922,8350.288341879845,16995.80938547125,36862.25029692258,8433.001980185509,28429.24886414612,7789.5,0,7789.5,12299.541015625,0,12299.541015625,11546.5078125,0,11546.5078125,7906.648289747056,90.21400165557861,7816.434464521226,8755.435300998593,98.43878173828125,8656.99688547125,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.88880241,.9892593,.85636771,,1,.5,.74999994
1994,063,628.454884913,3.233911722898483,.0051458138,25372.14537471164,8350.024499297142,17022.12111955512,25898.92594402936,8354.92685353756,17543.99829703477,36862.25029692258,8433.001980185509,28429.24886414612,7168.24755859375,0,7168.24755859375,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,9402.737587031013,98.17495489120483,9304.562525805122,9929.516203223735,103.0772857666016,9826.43872672227,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.76685923,.98603714,.65329331,,.5,.34999999,.74999994
1995,063,628.454884913,3.233911722898483,.0051458138,23932.73146234364,8377.280849814415,15555.45024631829,23915.51072368886,8377.914177298546,15537.59648440148,36862.25029692258,8433.001980185509,28429.24886414612,3609.03662109375,0,3609.03662109375,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,11522.53266094536,125.4312753677368,11397.10161350579,11505.31192038323,126.0645952224731,11379.24687502648,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,1,1,1,,1,1,1
1996,063,628.454884913,3.233911722898483,.0051458138,30770.99246164547,8368.401827216148,22402.59148892151,30888.24369637297,8370.34906232357,22517.89469508456,36862.25029692258,8433.001980185509,28429.24886414612,11276.6708984375,0,11276.6708984375,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,10693.15986927734,116.5522451400757,10576.60809048401,10810.41110591219,118.4995107650757,10691.91129664706,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.99682611,.99892592,1,,1,.95000005,1
1997,063,628.454884913,3.233911722898483,.0051458138,30504.95999519603,8364.636328101158,22140.32434038894,30216.85465203242,8359.962911963463,21856.8909475656,36862.25029692258,8433.001980185509,28429.24886414612,11998.453125,0,11998.453125,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,9705.345180080098,112.7867450714111,9592.558715388936,9417.23885653929,108.1133670806885,9309.125322565596,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.97776049,.99785185,.9712736,,1,.89999998,.94999999
1998,063,628.454884913,3.233911722898483,.0051458138,25102.65574636566,8340.342831015587,16762.31254818547,25455.53229295304,8344.131971716881,17111.39983295491,36862.25029692258,8433.001980185509,28429.24886414612,7958.3046875,0,7958.3046875,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,8343.189363981364,88.49327850341797,8254.696337247966,8696.063958397412,92.28239679336548,8603.781668892407,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,1,1,1,,1,1,1
1999,063,628.454884913,3.233911722898483,.0051458138,31610.5286776768,8383.191904425621,23227.33591971266,31038.94727003318,8377.22703397274,22661.72066330653,36862.25029692258,8433.001980185509,28429.24886414612,10410.0546875,0,10410.0546875,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,12399.31131968367,131.3423442840576,12267.96873221266,11827.73088860255,125.3774890899658,11702.35347580653,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.965065,.99355561,.9712736,,1,.69999999,.94999999
2000,063,628.454884913,3.233911722898483,.0051458138,31294.91066967072,8357.06891477108,22937.8426103455,32156.75846743085,8366.08218228817,23790.67720067002,36862.25029692258,8433.001980185509,28429.24886414612,12800.056640625,0,12800.056640625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,9693.693311677591,105.2193393707275,9588.474446282999,10555.54111134507,114.2326231002808,10441.30806004502,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.92351502,.99248153,.90193218,,.89999998,.64999998,.89999998
2001,063,628.454884913,3.233911722898483,.0051458138,34533.63643620986,8416.940305113792,26116.69619213122,34299.10245665778,8414.813610434532,25884.28866311778,36862.25029692258,8433.001980185509,28429.24886414612,9779.640625,0,9779.640625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,15952.83509384174,165.0907144546509,15787.74404369372,15718.29916116466,162.9640817642212,15555.33553811778,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.75737005,.98904449,.62010753,,.38999996,.49000004,.76999998
2002,063,628.454884913,3.233911722898483,.0051458138,30850.32260147513,8402.099896788597,22448.22313288631,29572.33238987762,8389.591781020164,21182.74091307956,36862.25029692258,8433.001980185509,28429.24886414612,7804.68603515625,0,7804.68603515625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,14244.47438410701,150.2503519058228,14094.22410944881,12966.485149072,137.7422132492065,12828.74286620456,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.89761204,.99355561,.84942889,,.69999999,.69999999,.94999999
2003,063,628.454884913,3.233911722898483,.0051458138,33765.16798547111,8372.929816603661,25392.23878017269,34955.14661042553,8385.54038465023,26569.60567645889,36862.25029692258,8433.001980185509,28429.24886414612,13677.716796875,0,13677.716796875,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,11286.29047122799,121.080225944519,11165.21045986019,12476.2671430574,133.6908483505249,12342.57637958389,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.96164626,.99462968,.95938504,,.89999998,.75,1
2004,063,628.454884913,3.233911722898483,.0051458138,29694.68270112344,8395.961037039757,21298.72178710767,29181.11718621237,8390.084585547447,20791.03235557063,36862.25029692258,8433.001980185509,28429.24886414612,7462.30712890625,0,7462.30712890625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,13431.21339000532,144.111475944519,13287.10166992017,12917.6478731869,138.2350015640259,12779.41321494563,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.88636988,.99355561,.82912141,,.64999998,.69999999,.94999999
2005,063,628.454884913,3.233911722898483,.0051458138,34354.78989468341,8354.419288039207,26000.37127803092,33812.86374359227,8349.138329863548,25463.72510855294,36862.25029692258,8433.001980185509,28429.24886414612,16095.95703125,0,16095.95703125,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,9457.671169502784,102.5696973800659,9355.101746780922,8915.744041849146,97.28876209259033,8818.455577302942,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.96799403,.99677777,.95938504,,.89999998,.85000008,1
2006,063,628.454884913,3.233911722898483,.0051458138,31714.42571273956,8330.066218733788,23384.35982969913,32979.7230566662,8342.043434500694,24637.67980527098,36862.25029692258,8433.001980185509,28429.24886414612,16091.0625,0,16091.0625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,6822.202495371435,78.21665859222412,6743.985806261633,8087.500327579328,90.1938591003418,7997.306270114728,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,1,1,1,,1,1,1
2007,063,628.454884913,3.233911722898483,.0051458138,32167.80973582088,8398.183119177818,23769.6272279483,31016.2921828121,8386.769562125206,22629.52335310877,36862.25029692258,8433.001980185509,28429.24886414612,9460.8564453125,0,9460.8564453125,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,13905.79159657776,146.333589553833,13759.4582826358,12754.27404356897,134.9199867248535,12619.35440779627,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.7988652,.9892593,.69390821,,.60000002,.5,.74999994
2008,063,628.454884913,3.233911722898483,.0051458138,28264.42960901535,8379.937212347984,19884.49154122151,28950.56711847777,8386.748937010765,20563.81836457247,36862.25029692258,8433.001980185509,28429.24886414612,7424.90625,0,7424.90625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,12038.35971195973,128.08766746521,11910.27181465901,12724.50015110964,134.8993539810181,12589.60059113497,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.73630667,.98711115,.59237093,,.34999999,.40000001,.74999994
2009,063,628.454884913,3.233911722898483,.0051458138,28003.19476682373,8350.335461974144,19652.85838932225,27450.85403200412,8344.809487700462,19106.04368933463,36862.25029692258,8433.001980185509,28429.24886414612,9583.9775390625,0,9583.9775390625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,9618.054557268108,98.48592472076416,9519.568350259746,9065.714799010995,92.95990514755249,8972.754626834634,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.68083024,.98066676,.52649909,,.40000001,.1,.60000002
2010,063,628.454884913,3.233911722898483,.0051458138,31201.64838889005,8344.429505705833,22857.21949401261,30686.9062368468,8340.960603117943,22345.94545110023,36862.25029692258,8433.001980185509,28429.24886414612,13538.4052734375,0,13538.4052734375,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,8862.082398084422,92.57992267608643,8769.502697137614,8347.338292916174,89.11105060577393,8258.227677662726,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.77320701,.98818523,.65329331,,.5,.44999999,.74999994
2011,063,628.454884913,3.233911722898483,.0051458138,33344.96019064562,8343.380253195763,25001.57938717978,35463.46234257767,8364.14560353756,27099.31686015675,36862.25029692258,8433.001980185509,28429.24886414612,16197.9931640625,0,16197.9931640625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,8345.805332652497,91.53069305419922,8254.27469967978,10464.30846114705,112.296012878418,10352.01217265675,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.94233584,.99570376,.91877025,,.80000001,.80000001,1
2012,063,628.454884913,3.233911722898483,.0051458138,31350.53041702507,8402.8575309515,22947.67306917904,29283.57391029594,8382.645896315575,20900.92892855404,36862.25029692258,8433.001980185509,28429.24886414612,8006.4990234375,0,8006.4990234375,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,14542.86969965694,151.0079402923584,14391.86154574154,12475.91416949032,130.7963590621948,12345.11740511654,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.80375952,.98711115,.71421564,,.64999998,.40000001,.74999994
2013,063,628.454884913,3.233911722898483,.0051458138,31269.67507683622,8375.299089789391,22894.37507104265,32335.34052117303,8384.530115485191,23950.81052775815,36862.25029692258,8433.001980185509,28429.24886414612,10620.6533203125,0,10620.6533203125,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,11847.85908603059,123.4495525360107,11724.40925073015,12913.5255069299,132.6805329322815,12780.84470744565,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.70771939,.98281491,.56364453,,.34999999,.2,.69999999
2014,063,628.454884913,3.233911722898483,.0051458138,24619.83124997357,8328.09750688076,16291.73423113564,23433.42649245105,8316.127710700035,15117.2991780027,36862.25029692258,8433.001980185509,28429.24886414612,8464.8447265625,0,8464.8447265625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,7353.825317761697,76.247962474823,7277.577492854394,6167.419582723003,64.27814245223999,6103.141463158947,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.56400388,.97851861,.32689404,,.050000001,0,.5
2015,063,628.454884913,3.233911722898483,.0051458138,24457.31451535563,8304.898548007011,16152.41657770018,24534.64283221154,8305.398024916649,16229.24441068559,36862.25029692258,8433.001980185509,28429.24886414612,10402.9013671875,0,10402.9013671875,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,5253.252430799999,53.04898011684418,5200.203687075176,5330.579771093415,53.54844927787781,5277.031520060586,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.51827163,.97851861,.24418411,,.2,0,.25
2016,063,628.454884913,3.233911722898483,.0051458138,33333.96821951443,8364.746394515038,24969.22200762802,33994.27032862867,8372.701748251915,25621.5685193416,36862.25029692258,8433.001980185509,28429.24886414612,13449.6728515625,0,13449.6728515625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,11083.13464963013,112.8968110084534,10970.23763262802,11743.43578313554,120.852180480957,11622.5831677791,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.70673323,.97959268,.57900238,,.60000002,.050000001,.55000001
2017,063,628.454884913,3.233911722898483,.0051458138,31357.35265611646,8340.04692876339,23017.30572735307,30583.48717285834,8333.493728995323,22249.99356497965,36862.25029692258,8433.001980185509,28429.24886414612,15017.3623046875,0,15017.3623046875,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,7538.827680935836,88.19736862182617,7450.630434384322,6764.964150802713,81.64418506622314,6683.319736854653,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.96627355,1,.93907768,,.85000002,1,1
2018,063,628.454884913,3.233911722898483,.0051458138,35502.14128683366,8374.673536658287,27127.46866570272,35671.13287488944,8375.353769659996,27295.78002075679,36862.25029692258,8433.001980185509,28429.24886414612,15278.5390625,0,15278.5390625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,11422.44150696554,122.8239917755127,11299.61710320272,11591.43309502132,123.5042095184326,11467.92845825679,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.74265438,.9892593,.59237093,,.34999999,.5,.74999994
2019,063,628.454884913,3.233911722898483,.0051458138,29063.76546076113,8330.969120383263,20732.79676762396,28861.84421472931,8329.316495299339,20532.52826970005,36862.25029692258,8433.001980185509,28429.24886414612,13176.1962890625,0,13176.1962890625,12550.5517578125,0,12550.5517578125,11546.5078125,0,11546.5078125,7086.407477768,79.119553565979,7007.287978561457,6884.487208298684,77.46692752838135,6807.020457200051,16514.58078667725,181.1524353027344,16333.42855164612,0,0,0,0,0,0,8801.161694407463,8251.849560618401,549.3121337890625,.92791986,.99462968,.89846277,,.75,.75,1
